timestamp,ticker,action,quantity,exchange,price,commission
2011-07-12 00:00:00,IEI,SLD,2000,ARCA,118.53,10.0
2011-07-12 00:00:00,TLT,BOT,2841,ARCA,97.13,14.205
2011-07-14 00:00:00,IEI,SLD,2000,ARCA,118.31,10.0
2011-07-14 00:00:00,TLT,BOT,2833,ARCA,96.01,14.165
2011-07-15 00:00:00,IEI,BOT,2000,ARCA,118.6,10.0
2011-07-15 00:00:00,TLT,SLD,2833,ARCA,96.17,14.165
2011-07-18 00:00:00,IEI,SLD,2000,ARCA,118.59,10.0
2011-07-18 00:00:00,TLT,BOT,2863,ARCA,95.24,14.315
2011-07-19 00:00:00,IEI,BOT,2000,ARCA,118.74,10.0
2011-07-19 00:00:00,TLT,SLD,2863,ARCA,97.22,14.315
2011-07-20 00:00:00,IEI,SLD,2000,ARCA,118.46,10.0
2011-07-20 00:00:00,TLT,BOT,2835,ARCA,96.07,14.175
2011-07-21 00:00:00,IEI,BOT,2000,ARCA,118.17,10.0
2011-07-21 00:00:00,TLT,SLD,2835,ARCA,95.33,14.175
2011-07-25 00:00:00,IEI,SLD,2000,ARCA,118.18,10.0
2011-07-25 00:00:00,TLT,BOT,2860,ARCA,95.0,14.3
2011-07-26 00:00:00,IEI,BOT,2000,ARCA,118.45,10.0
2011-07-26 00:00:00,TLT,SLD,2860,ARCA,95.65,14.3
2011-07-29 00:00:00,IEI,BOT,2000,ARCA,119.29,10.0
2011-07-29 00:00:00,TLT,SLD,2800,ARCA,97.92,14.0
2011-08-03 00:00:00,IEI,SLD,2000,ARCA,119.74,10.0
2011-08-03 00:00:00,TLT,BOT,2800,ARCA,101.74,14.0
2011-08-04 00:00:00,IEI,BOT,2000,ARCA,120.48,10.0
2011-08-04 00:00:00,TLT,SLD,2624,ARCA,105.36,13.12
2011-08-05 00:00:00,IEI,SLD,2000,ARCA,119.76,10.0
2011-08-05 00:00:00,TLT,BOT,2624,ARCA,102.32,13.12
2011-08-08 00:00:00,IEI,BOT,2000,ARCA,120.47,10.0
2011-08-08 00:00:00,TLT,SLD,2618,ARCA,105.55,13.09
2011-08-09 00:00:00,IEI,SLD,2000,ARCA,120.98,10.0
2011-08-09 00:00:00,TLT,BOT,2618,ARCA,105.87,13.09
2011-08-10 00:00:00,IEI,BOT,2000,ARCA,121.56,10.0
2011-08-10 00:00:00,TLT,SLD,2558,ARCA,109.02,12.79
2011-08-11 00:00:00,IEI,SLD,2000,ARCA,120.91,10.0
2011-08-11 00:00:00,TLT,BOT,2558,ARCA,103.52,12.79
2011-08-12 00:00:00,IEI,BOT,2000,ARCA,121.23,10.0
2011-08-12 00:00:00,TLT,SLD,2634,ARCA,105.57,13.17
2011-08-15 00:00:00,IEI,SLD,2000,ARCA,121.02,10.0
2011-08-15 00:00:00,TLT,BOT,2634,ARCA,104.5,13.17
2011-08-16 00:00:00,IEI,BOT,2000,ARCA,121.3,10.0
2011-08-16 00:00:00,TLT,SLD,2619,ARCA,106.23,13.095
2011-08-22 00:00:00,IEI,SLD,2000,ARCA,121.5,10.0
2011-08-22 00:00:00,TLT,BOT,2619,ARCA,110.92,13.095
2011-08-23 00:00:00,IEI,SLD,2000,ARCA,121.31,10.0
2011-08-23 00:00:00,TLT,BOT,2543,ARCA,109.39,12.715
2011-08-25 00:00:00,IEI,BOT,2000,ARCA,121.19,10.0
2011-08-25 00:00:00,TLT,SLD,2543,ARCA,107.43,12.715
2011-08-29 00:00:00,IEI,SLD,2000,ARCA,121.18,10.0
2011-08-29 00:00:00,TLT,BOT,2597,ARCA,106.99,12.985
2011-08-30 00:00:00,IEI,BOT,2000,ARCA,121.4,10.0
2011-08-30 00:00:00,TLT,SLD,2597,ARCA,108.71,12.985
2011-08-31 00:00:00,IEI,SLD,2000,ARCA,121.28,10.0
2011-08-31 00:00:00,TLT,BOT,2598,ARCA,107.03,12.99
2011-09-01 00:00:00,IEI,BOT,2000,ARCA,121.53,10.0
2011-09-01 00:00:00,TLT,SLD,2598,ARCA,108.97,12.99
2011-09-02 00:00:00,IEI,BOT,2000,ARCA,121.7,10.0
2011-09-02 00:00:00,TLT,SLD,2476,ARCA,112.51,12.38
2011-09-07 00:00:00,IEI,SLD,2000,ARCA,121.54,10.0
2011-09-07 00:00:00,TLT,BOT,2476,ARCA,111.51,12.38
2011-09-13 00:00:00,IEI,SLD,2000,ARCA,121.66,10.0
2011-09-13 00:00:00,TLT,BOT,2481,ARCA,112.21,12.405
2011-09-14 00:00:00,IEI,BOT,2000,ARCA,121.6,10.0
2011-09-14 00:00:00,TLT,SLD,2481,ARCA,113.16,12.405
2011-09-15 00:00:00,IEI,SLD,2000,ARCA,121.37,10.0
2011-09-15 00:00:00,TLT,BOT,2493,ARCA,111.43,12.465
2011-09-16 00:00:00,IEI,BOT,2000,ARCA,121.4,10.0
2011-09-16 00:00:00,TLT,SLD,2493,ARCA,112.24,12.465
2011-09-19 00:00:00,IEI,BOT,2000,ARCA,121.87,10.0
2011-09-19 00:00:00,TLT,SLD,2439,ARCA,114.38,12.195
2011-09-20 00:00:00,IEI,SLD,2000,ARCA,121.89,10.0
2011-09-20 00:00:00,TLT,BOT,2439,ARCA,114.86,12.195
2011-09-21 00:00:00,IEI,BOT,2000,ARCA,121.87,10.0
2011-09-21 00:00:00,TLT,SLD,2351,ARCA,118.66,11.755
2011-09-23 00:00:00,IEI,SLD,2000,ARCA,121.84,10.0
2011-09-23 00:00:00,TLT,BOT,2351,ARCA,120.83,11.755
2011-09-26 00:00:00,IEI,SLD,2000,ARCA,121.62,10.0
2011-09-26 00:00:00,TLT,BOT,2341,ARCA,118.89,11.705
2011-09-28 00:00:00,IEI,BOT,2000,ARCA,121.34,10.0
2011-09-28 00:00:00,TLT,SLD,2341,ARCA,117.03,11.705
2011-09-30 00:00:00,IEI,BOT,2000,ARCA,121.48,10.0
2011-09-30 00:00:00,TLT,SLD,2301,ARCA,120.8,11.505
2011-10-04 00:00:00,IEI,SLD,2000,ARCA,121.57,10.0
2011-10-04 00:00:00,TLT,BOT,2301,ARCA,122.24,11.505
2011-10-06 00:00:00,IEI,SLD,2000,ARCA,121.02,10.0
2011-10-06 00:00:00,TLT,BOT,2321,ARCA,119.12,11.605
2011-10-07 00:00:00,IEI,BOT,2000,ARCA,120.68,10.0
2011-10-07 00:00:00,TLT,SLD,2321,ARCA,118.24,11.605
2011-10-10 00:00:00,IEI,SLD,2000,ARCA,120.34,10.0
2011-10-10 00:00:00,TLT,BOT,2359,ARCA,116.57,11.795
2011-10-11 00:00:00,IEI,BOT,2000,ARCA,120.35,10.0
2011-10-11 00:00:00,TLT,SLD,2359,ARCA,116.18,11.795
2011-10-12 00:00:00,IEI,SLD,2000,ARCA,120.27,10.0
2011-10-12 00:00:00,TLT,BOT,2400,ARCA,114.49,12.0
2011-10-13 00:00:00,IEI,BOT,2000,ARCA,120.51,10.0
2011-10-13 00:00:00,TLT,SLD,2400,ARCA,115.63,12.0
2011-10-14 00:00:00,IEI,SLD,2000,ARCA,120.42,10.0
2011-10-14 00:00:00,TLT,BOT,2414,ARCA,113.95,12.07
2011-10-17 00:00:00,IEI,BOT,2000,ARCA,120.65,10.0
2011-10-17 00:00:00,TLT,SLD,2414,ARCA,115.92,12.07
2011-10-21 00:00:00,IEI,SLD,2000,ARCA,120.68,10.0
2011-10-21 00:00:00,TLT,BOT,2437,ARCA,113.13,12.185
2011-10-24 00:00:00,IEI,BOT,2000,ARCA,120.6,10.0
2011-10-24 00:00:00,TLT,SLD,2437,ARCA,113.32,12.185
2011-10-25 00:00:00,IEI,BOT,2000,ARCA,121.12,10.0
2011-10-25 00:00:00,TLT,SLD,2381,ARCA,116.2,11.905
2011-10-26 00:00:00,IEI,SLD,2000,ARCA,120.7,10.0
2011-10-26 00:00:00,TLT,BOT,2381,ARCA,114.17,11.905
2011-10-27 00:00:00,IEI,SLD,2000,ARCA,120.14,10.0
2011-10-27 00:00:00,TLT,BOT,2488,ARCA,110.3,12.44
2011-10-28 00:00:00,IEI,BOT,2000,ARCA,120.52,10.0
